95954	10004	80689
99613	20380	80355
144361	12436	119330
25013	11615	140701
111089	20639	162201
139346	20464	140473
154771	5555	99029
12676	1451	83228
108540	21769	123286
90560	15406	159847
130923	29155	185834
93246	26729	141479
95039	6000	24114
79907	25518	146070
47867	24092	137348
28455	16860	176774
87977	15125	74198
40993	28462	11513
29855	12905	9121
89651	15529	92659
144687	30257	50127
1497	29462	131275
68567	193	187393
41947	19752	154780
140421	11219	116883
74012	11327	35857
27813	14499	48110
3960	10869	140066
48221	2471	166469
12375	19606	154318
8555	10757	108962
188667	15186	55288
16767	14835	96863
184373	26272	131369
135338	15724	110049
23488	26387	52060
24862	2847	178063
105979	10888	11211
137536	20136	110471
14721	20590	27371
67872	12372	149624
43735	7480	69030
73338	8404	160466
83053	11020	46423
45761	2600	159287
178891	18722	105210
86623	24698	11143
136979	22868	97250
3349	9934	118675
96976	4459	86299
73662	20848	17848
48841	15465	154869
152863	16542	159039
137050	6613	137524
23193	18681	143752
142335	29175	115690
82112	25518	13542
69665	19606	133688
105007	29255	59948
175765	18979	111960
184475	21422	118507
65265	18103	98036
31002	21607	7987
160426	1819	149219
86120	29744	123083
181344	26559	93408
170640	16812	21872
186868	6980	124952
97270	21615	105103
110539	13410	14502
155023	25066	113058
173801	19855	86050
85988	8991	107926
140388	12102	39550
11107	20093	15224
86954	14104	22443
58733	8123	4573
41251	20723	175472
2799	129	90411
81259	55	3314
139107	19778	86111
115455	9093	182315
33634	29588	123926
11920	9009	128758
2350	26701	144550
9911	17635	110819
171406	22351	119092
82872	21426	164865
39380	4819	158352
73507	22725	84339
50547	16744	8871
93886	1598	150779
103976	9558	8290
128454	892	67699
49916	13822	40807
150297	27403	177073
172305	24069	179212
12889	24543	36891
48572	9691	66101
53195	23363	189582
28827	24540	116916
165401	11890	88991
18570	17605	158646
30844	28235	63964
41926	7968	10746
43298	11329	188000
66029	14031	151253
103231	23686	132512
16580	13880	30664
180936	13253	135811
21778	11049	172569
95376	9769	50542
183588	23378	77379
64829	19732	112430
161217	1473	74100
81962	28953	138968
81112	10888	109334
186816	8802	55236
97640	29253	62139
47422	6725	163978
34222	21728	56533
21505	2080	81724
54805	2114	100156
14405	7308	15232
26219	1664	67130
145291	16443	157752
35356	6151	38237
160540	28462	23604
54159	28218	46874
154604	14807	85857
126733	8099	123842
89875	26810	172223
61298	18320	88638
104574	19732	68635
157366	14741	51320
187903	21375	4289
1556	10036	47674
71175	15013	84387
82392	29265	62632
137051	908	133545
125976	12094	2272
68727	24377	188653
76980	13913	179697
7779	28326	158420
97788	4886	124263
188255	22725	167671
44215	17469	115924
101260	5406	49487
71692	27308	67496
40086	20610	51898
59136	19720	102286
139296	16706	101319
187643	25145	126356
95336	26433	61627
123166	9399	92142
50785	1098	139006
162424	22972	161518
162991	23918	147168
146438	5069	9001
99884	16083	115829
168215	17985	154271
130235	8616	48043
58837	444	124844
85074	4118	9536
89589	13142	160032
157805	18320	24766
10868	8992	7282
180665	12701	46467
175045	21207	150652
169646	1551	55762
109260	2189	88059
71027	17578	98037
127946	9901	2712
35648	23645	109396
181227	26724	180496
16870	2224	169017
42284	8407	150713
158963	3324	157330
107771	6576	85729
146920	7722	153168
163759	18285	163281
138825	28875	61320
116638	14702	116912
59350	22664	70131
101697	26002	152465
22643	10747	70659
86797	3222	85746
72452	18320	7686
144691	15945	99235
143913	9388	101560
93210	24683	12660
79533	17249	156611
177252	28575	78023
101053	24907	95003
22248	3645	93826
71914	7289	64631
76099	1223	177332
59501	26339	86712
106738	3324	77888
96744	1371	152688
84358	4122	106850
40945	3483	187762
14479	2493	22952
38178	27175	1864
39470	13143	30867
52234	5137	79601
50276	20254	154393
156851	5532	69724
110763	28257	74535
88415	6581	558
164504	6251	9342
11640	15623	158543
126772	6505	105328
115306	23166	123953
136395	12462	142268
182048	11575	67829
40100	14060	122384
45416	29957	42215
91054	20711	153320
36813	19125	103899
125954	29962	60345
153503	3502	118391
47525	28059	130008
105371	22264	5551
39176	10868	97993
156911	894	123725
154451	5875	77407
20149	5052	142939
69695	14385	161096
147696	16279	55982
166980	8469	174589
176216	30008	8565
59545	1556	187820
84820	27033	95749
69466	21895	69322
114292	3803	40292
43854	9637	339
36294	16267	21995
22421	11098	143083
103238	14088	153021
145229	11225	41853
1585	22725	59429
25434	29790	129923
8648	29785	162493
22600	7289	116020
21092	17535	105415
145107	28929	171512
9376	29002	181968
117769	10707	2018
107710	11812	180975
40947	27935	126809
71798	27615	44773
152983	27429	61280
120285	13514	21074
55583	23773	56737
186829	12788	173721
47967	1760	19774
154207	7343	43984
11068	12847	24433
48637	14665	141942
21224	5024	22126
97631	9119	111631
174047	8906	173401
104014	3336	88925
16289	26667	67417
36198	25685	11391
181445	8924	58488
102629	3388	154572
96085	19162	60592
108269	24746	141375
16100	13611	165262
98427	11127	40368
146415	15130	100548
83965	30708	146039
179967	11250	34397
33103	11265	22251
33285	22362	106846
36666	10713	36368
154519	26496	59905
80002	2958	137390
48603	1322	46099
31593	1178	103602
163742	26258	102954
85361	8404	25473
100742	20839	170649
160981	25900	133001
23081	4276	162299
160978	6481	149363
175965	8176	41599
33864	15319	159010
148517	2690	61023
17265	8040	58631
46685	29883	6201
60449	29790	134111
84148	8695	90833
183605	21607	140812
71376	9573	160032
49645	1749	63174
78873	1144	159035
72903	1873	11609
170219	27308	21305
135901	25188	53113
52300	3427	181982
16951	3918	105542
46937	7237	144469
175708	8471	35132
85475	29668	62399
172663	22621	129455
9537	22228	47066
67741	20301	165290
126109	4936	104090
185844	1984	30305
4022	15639	89595
158082	5177	60877
98691	6078	151677
188392	24052	151565
140693	27231	175113
189518	10748	93227
75660	25964	21053
35015	11020	161376
146324	26358	54011
68236	21633	34302
130560	10338	141542
185302	2535	36096
150254	1886	11006
109545	15186	23763
73744	5254	31567
176104	25636	54357
29351	10033	2634
106947	913	163503
25235	19627	62329
118652	23412	136974
131447	4243	56786
41938	15003	51438
68860	10109	4755
119470	25978	144902
20452	30061	61312
16312	5775	156784
123196	7807	3778
102453	6754	87506
27927	17498	24894
21360	24590	156983
170506	8137	129166
93196	3324	160248
8716	20057	146627
119374	29738	81158
74141	6506	124352
142306	9052	57318
179552	28994	91823
74737	16032	105237
110234	8123	2259
115127	10466	128739
115501	12645	77532
144055	25900	138394
180766	22288	80396
115816	591	85717
83536	28158	153413
22609	5808	95689
59764	16310	17599
137544	19239	177137
69661	8205	101843
177506	21429	156719
19127	19313	23419
138224	18320	2716
132614	1366	59735
138649	12644	167857
187857	12520	51036
124487	27158	78934
104631	8613	78982
141504	18103	142270
172662	16107	158704
35207	10917	150416
158413	6619	103816
22660	30016	39045
30255	3765	51844
12045	30293	40328
131022	19387	125577
122861	20573	172940
35363	29616	58738
44178	2202	163
118791	30235	167444
175064	6776	124552
160674	3521	50899
58373	22725	181608
180381	25290	92933
37626	3765	150507
125484	14537	185574
2361	23642	60948
143295	29099	188128
12740	20098	81343
189060	10195	40846
6657	16105	159046
149638	3772	106717
111287	14751	119478
55683	22236	98434
68345	26925	171034
168078	18402	33362
120219	15186	118978
182952	484	3131
130510	21687	73546
120919	12372	55583
178959	960	159463
67127	7082	129487
93837	3031	18460
181204	2905	63824
165233	27570	11617
90104	8390	12549
4698	17854	174317
19522	18716	63022
86084	13191	99169
87156	26797	13643
94386	6367	173123
128901	29844	45065
112062	24929	178291
71561	13247	51790
164354	30248	97956
29417	9187	65206
83789	28605	39674
163765	4191	43033
29987	19335	70498
100882	15270	3355
4862	494	94962
84632	11153	138725
15297	14689	25592
44279	6146	131228
45528	910	41134
138556	4705	169398
164448	17499	109938
108359	12085	188220
147779	27440	189718
35696	26463	41657
167083	16855	136551
104022	20416	41740
100236	18172	146931
86773	23687	167656
123996	22996	178207
38720	23202	92567
168703	7579	133414
139128	747	88924
30653	15417	159894
99124	15566	20096
53235	6535	47419
130114	14342	44540
149835	11697	164892
77406	28907	147259
67608	10766	227
151556	29973	130506
155257	1248	77833
68983	21688	6109
18697	13470	62088
60428	13087	97848
109768	57	97513
70496	30285	113601
174749	30086	142585
72281	3947	44867
186047	13372	32861
68032	15186	44275
24254	27819	176714
59022	19971	179518
152594	16002	141927
123277	1575	184455
186613	29138	7090
90181	26582	48047
114628	9001	46435
178199	18859	34677
84725	1248	164882
72104	6113	189853
1240	1259	100818
84872	17081	72291
45471	11832	64167
138372	28127	160829
48249	12274	140974
10262	19323	147151
174105	5167	16706
123774	11020	81344
99420	26560	76708
86252	24325	57442
96843	21764	150267
6316	21568	6878
20497	3031	147497
34752	10603	129156
48403	26713	102974
129280	18147	121449
95189	15714	63038
106160	19882	88613
28610	1177	43077
47701	21087	14442
7389	10992	121651
86963	10780	92445
65094	30089	171895
74230	21201	45780
175889	24690	184000
187982	16752	45692
181155	8591	89418
115088	12357	178676
176018	13095	57188
41199	22902	118717
134834	1788	45914
10766	3694	160730
62359	4446	6277
72188	16011	25374
183244	1594	57876
133217	13563	178806
33759	20209	95885
166833	30353	95612
138514	1984	132834
105267	27789	135080
139801	15280	180721
16822	18826	28870
33494	29903	126055
19554	24774	48084
153977	2136	175437
142552	4303	92847
159177	3494	101199
61314	30418	84235
108264	16015	56394
97892	20667	62865
152487	23892	168802
157327	15294	37927
4336	20267	25672
184412	3119	67373
1178	17634	39450
53447	13587	77630
101161	7468	121247
120536	26107	128048
135981	10582	33768
130093	22868	145759
16414	13116	17773
68634	16860	28621
44267	20727	105360
20286	22208	85777
120039	19462	62194
122664	25299	43455
73029	11327	6152
148565	27016	32925
67006	2764	120512
34459	29648	20996
134961	15249	163412
11013	29517	113204
149242	1454	80958
156027	23911	135238
160006	4267	62812
25934	17296	59284
133797	15465	33879
155679	2229	164186
101868	6619	165390
56860	26488	140858
91026	8204	92721
154909	18826	133166
41055	1649	99736
78612	9848	120533
111261	7348	185697
86677	19518	75537
87420	27059	7770
156658	4623	45091
188967	11055	136525
32556	7097	124184
49095	30160	81980
98371	18826	150628
114614	24698	3809
135174	6447	100495
141871	17390	168260
124179	23076	44398
116254	22534	66118
148897	3176	81008
186102	2757	62297
65097	9255	51350
61071	15725	108562
91731	9429	26975
25811	13876	15454
43868	28140	147924
161499	12687	168338
178305	21884	188063
37361	26685	153604
21842	954	109603
94603	1890	90886
51349	3850	157255
173890	16778	184294
116116	20085	49999
166611	16511	154314
41079	9946	12738
65944	29002	162909
116674	9834	142553
43093	2055	158958
108107	25898	23771
99401	24801	108130
174864	9081	138886
43893	10962	65048
71501	28081	120727
174237	29815	120024
164599	20130	175739
151476	16033	40876
33423	20284	91295
152657	6000	114400
22846	11690	159561
7686	18320	156152
38946	26509	178185
38232	14707	168536
33688	28242	153137
121940	11020	109721
25787	2601	140646
160033	15887	82677
109449	24306	146780
44087	22725	75684
51563	27018	90027
40679	15186	67593
184071	14238	148044
137255	8044	109964
172995	1747	85602
18741	14425	65904
22151	27403	64479
187014	20486	132002
176129	8768	50806
92436	30414	179446
12903	14361	38762
67021	8318	40024
51765	27016	89829
72669	23782	3854
78155	3346	58081
129140	28262	104294
55094	29112	168659
32313	21328	83084
95437	7309	166961
64652	17020	179441
73521	1259	136201
70620	22452	162336
147347	72	9842
174922	29484	73666
77101	7413	79061
173302	27139	112629
172138	29590	70804
65623	15080	90886
100505	4158	127569
40933	18471	36109
151390	10177	166362
74977	29030	165970
89428	23547	152133
29480	14068	178870
120474	22635	101183
7456	10713	5215
8395	22128	167419
187994	27175	92028
90916	22030	12759
158264	10073	92959
9638	15104	34473
23384	11716	173280
42062	17032	20401
7772	8939	175786
127562	23342	58259
147472	26615	7938
69589	24932	134473
118814	23098	20064
35707	13899	30658
90567	6850	133156
172302	29130	35351
61668	26753	94677
106280	18634	3361
98924	21219	154436
104068	27588	95222
52692	9922	181362
46415	8151	44289
92290	15183	187386
24446	8597	96559
138864	22700	129508
40677	5354	30387
32177	6426	149771
28209	24394	181059
49157	3254	106210
15181	23023	139374
63140	22129	126520
122402	10477	1344
126352	2928	56097
98450	1259	14430
74239	23283	9910
107937	25824	71401
145941	17932	120877
45256	15085	4133
36441	775	75021
142412	30489	37266
27334	13085	26905
186170	12241	117883
55474	14077	31127
177752	5331	34467
158680	18720	52738
176826	23631	109436
58074	21183	137892
129554	24714	125798
74984	3141	142064
107869	16166	126465
33722	15504	97666
169944	25457	103558
188720	16980	142050
5048	11591	1672
14298	3994	107556
170106	18779	124595
99778	26447	12439
50256	22711	32668
153580	28874	32675
19408	23507	147419
50323	10987	127769
104028	319	153531
148591	18376	144139
58787	12822	55354
158138	7488	132193
177287	2126	48927
179833	3711	45937
156802	8125	18479
28912	7776	113076
83169	414	181821
19671	4917	90911
90645	29336	33288
46899	7285	19285
158487	21615	187521
51492	3290	31620
78546	775	78107
21270	23758	17840
181107	15800	52397
68564	8576	174967
22682	21164	52323
19817	25518	10393
14598	19916	105061
94807	18826	53269	185572
10050	23406	145192
607	19125	51592
624	6422	131207
30174	26691	80106
171949	23215	96699
39594	26381	80009
187835	8900	147280
143556	15140	135551
177053	27933	49286
37225	22038	185484
37663	15230	160090
53191	22700	130195
119440	27059	108741
92789	16225	125473
85543	18233	59242
124506	30735	30654
173068	17443	28440
20237	4172	40394
138551	18826	70809
159833	14185	181814
5221	6399	18351
151657	22443	146666
100332	27844	115632
69528	30440	123731
9046	10054	61831
133439	21716	36322
184399	5331	132832
122532	18678	54323
28865	10843	71329
100083	30041	21339
83686	26011	17684
152243	7446	82090
68019	512	185823
49613	10126	107321
46209	16669	150673
64135	18562	70904
92270	13494	54317
107715	7680	157440
5228	20334	125684
88973	5272	140921
77426	8731	22983
20477	8896	6411
142313	3916	16924
160785	20354	37833
53972	2478	34346
22085	8826	140349
125383	29577	138120
15947	17985	72372
40172	19248	96827
39244	24083	158999
6101	5962	45784
131573	22462	96739
107670	7620	160450
118353	30293	171306
20993	21186	99950
37638	14172	75874
164904	9879	91676
86458	10950	19866
79222	11070	171127
186898	2412	114352
115240	10244	72832
107404	10690	68809
63759	4191	138253
52407	7017	147275
652	2781	168954
58897	18826	86246	138809
8429	22237	41445
102820	25705	33860
23348	8502	43675
133698	1366	26496
188321	26480	66242
112589	21851	181388
99723	26926	149381
128666	14969	86511
64846	10313	141675
33907	538	159500
55471	18826	165717
153833	12005	92647
140762	14031	67993
40850	6195	89996
9018	14512	30638
117842	19741	72021
143123	778	88003
180770	14679	189177
83256	1417	119595
15838	25247	161943
172107	24283	159447
49977	16122	53009
121485	21327	64039
66462	3740	23301
163653	16429	24090
101456	28290	172908
50777	23787	170862
7057	2338	113003
123303	19262	176209
66272	18476	114641
189604	9151	128863
174991	28046	18867
56181	18558	25947
50631	30440	37781
118521	10793	8793
105303	17553	180302
168053	17839	113820
164383	23865	25624
35546	4546	149305
31579	21748	70679
138115	14849	115620
6250	9387	184322
77001	15661	143718
16588	18615	177649
4537	12559	32782
158836	3318	135646
188510	26274	111387
119245	20128	18916
166158	19627	151567
112164	1248	48266
84037	28158	126673
115934	19768	185015
144834	1716	172458
45415	24697	167567
8442	12835	107556
163468	17495	103654
81657	2376	98324
121233	19956	175022
175210	24638	128373
162358	20334	182110
34893	23009	60926
122487	18716	1074
172185	17369	7180
175628	20701	167966
41047	3149	125361
152475	9452	168029
28280	18641	16538	127556
124645	4224	161809
68633	25455	49960
20686	11832	5511
10366	12563	70511
63099	6388	125711	20666	49962
189044	18390	13199
34275	18826	111995
122327	7725	48694
9263	18616	165135
150089	14679	125548
169667	12085	125367
57780	20356	43088
91011	6458	74193
63370	19231	59460
129327	3786	83796
178690	2664	97304
179971	28179	56314
15687	10873	57906
98922	22873	180517
62487	512	38409
124670	3751	40700
159113	12697	134096
114611	15186	114434
178187	22588	71457
4111	10992	149152
59048	8318	70220
51508	2255	77176
37232	24118	121744
145137	24959	140793
8226	27139	54716
74217	19251	113942
76757	12478	83131
134007	1810	83976
74695	18429	28098
155461	23130	47118
28725	16915	21465
100615	18898	174252
186961	13255	80183
100905	29878	155773
163803	626	40042
161333	27353	137710
22133	16093	188831
144328	28314	119435
52693	11615	166953
69206	28682	9397
58350	3295	147714
131210	12894	84661
17733	8809	144063
166893	13673	113345
179993	9221	65515
125888	9901	84711
26563	23922	80046
108061	27756	8326
37287	18628	131535
25675	3506	55125
9275	22081	185449
88458	16028	125174
62654	19956	103138
136734	7061	36984
15463	1557	107478
111521	27936	130772
142256	9477	80753
8826	1191	151741
124161	22725	159594
59423	14607	90088
23835	17055	82017
177512	3695	88845
84343	11762	50778
66048	23839	120132
60731	17535	23338
112976	8561	183624
24135	16526	38375
90277	23363	67018
89620	21302	76515
76815	5133	23956
55531	9901	12221
104581	1857	30703
100636	19575	94230
47095	9001	102959
63509	14669	176806
115648	12831	40122
56750	7921	6052
25041	7167	123878
95279	1077	118944
14157	9771	58675
187539	9213	47868
10392	28235	126722
23625	1400	43586
32683	3293	96248
63670	27440	142950
91379	2263	105615
54645	18834	156395
60595	4488	103336
90718	26530	85532
164461	3149	130419
149505	8253	113970
24219	6095	147166
109065	22237	155222
91391	26695	44534
104042	20751	14632
35441	29224	63138
2422	11075	139979
152240	17623	128973
171090	24394	57626
37931	16308	114917
160224	3324	185625
59224	6425	147150
141403	5490	185054
40542	15250	39713
88222	15617	177132
24070	18037	98679
148751	2255	76081
49709	17535	123842
5141	16612	141563
145408	4714	19981
109636	18560	100701
21871	26582	153040
18605	21937	113826
79475	24278	176561
49086	25748	113649
173615	4844	25069
98354	4439	40002
11214	18431	180774
166640	27403	108969
58592	9745	57708
49451	469	65203
160109	20540	184278
172696	541	99566
56623	143	44609
39289	23606	114525
80562	5627	64649
88009	28631	33043
79844	26385	8791
114014	16775	160890
113704	8396	47118
104232	7504	120555
184425	771	11340
167214	20282	18802
188511	12839	157999
139678	10415	21376
186670	2862	44296
68761	13303	166862
64668	22779	13740
21736	8434	59757
111800	2191	178758
137438	4797	95127
95769	23298	64530
83804	24145	17358
96993	27935	122949
162580	29765	39837
35276	17385	85937
55454	24959	87650
8144	22700	111701
109888	29667	6607
8406	12828	39294
168713	11327	61248
158485	13656	1176
6012	3279	56608
51628	22518	35723
137631	7316	46624
56806	19464	107217
176915	20581	55183
13703	8205	38541
141510	4122	148593
19938	18349	69462
56981	13864	101594
120502	20863	33265	17837
145278	18471	88018
144810	29825	126631
131937	13264	136168
50948	5899	180254
20506	24579	154153
85668	6647	64033
139213	27439	90613
135893	1534	133641
66867	8125	47426
183374	17998	178971
121830	5973	52416
171699	30473	38812
64587	164	86615
32726	2778	76810
72140	2233	6045
147283	6018	129061
51981	25311	68552
179132	15996	173225
163112	19989	13504
55189	11032	145618
156369	3765	190041
99138	2816	135660
39050	26011	7208
75759	23121	53240
2744	29378	17952
102422	5539	173420
81720	2774	24089
16029	8196	110262
47084	23678	29162
175792	11660	95513
153047	12878	172510
71605	23609	93724
15959	24697	79706
56832	8971	117329
62706	27403	148219
172311	8795	28843
97014	19648	33290
92846	24982	13637
154086	5190	185108
77794	27935	54097
120664	16207	2825
152665	4532	139295
123423	1606	26518
14665	6779	145547
69423	2872	154705
78019	22725	64621
3837	28	155669
83549	4122	100446
40785	14365	118945
4826	1867	115438
91230	1359	37162
103863	23815	169053
58691	6261	142023
91745	22674	122742
120233	28153	170826
58966	30731	179037
161702	30144	114849
166116	13586	90091
151477	5344	153096
126724	55	178845
102792	11020	5299
117948	19611	48239
189262	12675	146817
164729	21797	185487
76609	19251	117824
126553	24986	134043
115309	2386	32287
121703	14887	183538
39868	1413	92368
34015	24490	128208
18949	7520	120647
83152	2137	72624
6967	4618	26760
133943	10492	118302
65358	26367	82746
121741	15086	37717
35596	27407	61263
83175	20056	25229
41301	15624	41575
922	3758	9641
76738	20701	32006
124528	20610	119633
107519	21641	142516
77360	14413	137202
35243	19327	142233
33524	14892	107634
134077	21764	179098
159828	21709	16076
27556	17396	157724
26099	2778	58521
113399	27757	153720
31165	23767	174603
19125	11781	119132
133759	8609	60074
183506	28251	119509
60367	651	182733
119698	17390	58861
10442	27815	23748
116438	19194	15438
155916	10682	121846
89919	8872	121621
85958	22142	90312
168432	7725	41757
136761	3477	64719
142718	11340	62440
34783	8493	118897
111392	10708	134151
78587	23868	175788
175875	18792	182456
61843	6073	142860
76362	4118	42554
117921	18026	128670
39002	12670	121467
120854	26387	110342
62679	20638	113065
128638	20877	3207
27774	3758	72065
186504	4546	9477
187830	16985	175308
134127	28338	120199
91469	14513	82959
84309	20570	111355
67436	9585	86616
94789	6425	96475
24528	23059	70132
43573	14462	91602
12717	13459	169670
99341	16105	183636
107709	26162	108933
75486	4153	125677
116253	1115	139531
188422	20093	29738
152979	20057	97088
79808	11468	188020
7249	19916	69937
23411	19732	111089
186015	9198	8407
55811	18824	48680
21716	5793	7878
95387	26387	66634
9224	6067	155018
151018	606	78889
15316	15186	3211
69919	29482	122993
142712	15504	180659
21070	10961	40264
60687	2005	167169
181020	15800	163693
157161	15939	41293
156628	5387	188786
23272	24727	23120
28537	547	61866
63650	3497	108021
109513	4000	142987
51770	20009	187819
173387	25866	80522
34847	23759	127619
119521	25584	146839
13276	4885	80286
126640	11690	181481
54363	17078	119227
30784	7231	98377
149801	4546	59835
105726	29928	46341
38937	28128	67417
34040	14139	32380
79083	26181	30395
118083	24560	180742
160999	3365	99133
49711	10369	52724
157882	25086	186568
165134	61	14282
64997	17370	56619
153497	25319	59835
55304	21861	135647
25949	28884	6918	75255
57637	5787	69237
141302	14683	124575
64244	18320	93486
177323	12645	158932
85155	20250	14222
32594	9809	90899
189507	22884	32783
170288	4304	125040
175526	30440	70324
167500	19716	80779
20960	25275	53702
2086	19956	130848
60302	3295	188511
46045	19721	24190
117791	21575	170314
117886	7994	12909
4304	30687	97375
170934	9672	126071
41827	28939	187829
42902	27235	178883
110485	3932	86472
49559	16224	149272
21385	11005	85910
13906	2951	67205
95830	2126	33379
67414	4027	58092
177435	20768	83331
36451	29536	93556
137207	16690	32525
19920	26976	187886
37366	23081	64705
13171	24043	51752
183628	24394	164762
44206	25518	21189
127718	468	73464
146553	5235	130674
74282	21894	80863
164683	28832	130411
26846	10594	30608
99962	8390	117917
129679	5065	82729
41240	25922	62551
88171	2463	133453
174019	12482	177649
164149	3689	10864
167482	13870	122788
170783	18001	20824
62961	27059	181694
101642	19849	158184
85650	28890	126353
87745	13676	27763
65675	19333	100215
70059	22698	168562
102704	15878	22784
41324	18141	7291
42907	14962	145282
135060	18061	105128
143951	812	151253
115709	15086	147257
109436	12656	148651
32659	4867	118988
98079	6597	20975
50434	2090	102118
141493	6619	84767
50556	1259	67350
91787	18407	126510
41507	6279	52905
74846	27605	1512
104484	18826	123522
132066	15643	146750
1168	2567	33921
130508	29808	130313
133136	15848	80053
13078	10840	74535
108834	19606	70269
105278	4191	127349
16303	7329	147379
3734	19849	121659
168275	150	6040
58662	22269	7096
70717	26302	158271
33893	11591	186978
160145	30135	54110
94155	30051	132738
181934	19617	18540
171414	22539	168020
138876	11832	159135
56141	22490	60530
32382	26349	103963
109022	16373	13486
185410	5040	132993
49474	26580	106915
185482	3240	147080
121724	25618	133483
114701	3508	167329
26179	19606	170238
106135	23737	133532
39181	15016	138625
30739	4812	93991
32259	3035	72887
140801	751	134283
51077	12520	32121
29126	6179	71416
84460	26599	63341
61160	9150	105770
146109	28034	35449
66794	29098	163212
151695	25430	32624
160067	22613	173314
134877	16215	169820
1527	13138	35346
55856	22058	57648
177503	14060	189832
80197	10602	79692
119718	15593	164855
18127	16885	20915
95401	22820	179800
50529	11866	28281
49246	11020	32880
163366	19508	110769
52752	26224	142210
132853	28775	133760
36116	24279	95930
127472	22083	52055
179336	29317	96930
173796	17837	97093
16649	19283	84001
124538	5911	165198
51598	27476	60273
74802	775	136666
81763	21018	22791
15688	19434	141468
126493	26380	94463
83079	17620	42873
35960	10888	168651
119254	25984	149785
137384	22725	43137
110771	1248	51681
106297	19166	153815
139868	17851	147999
87471	28184	50102
102756	28817	7586
40860	22443	94377
157695	6041	110946
117516	15114	102190
148245	22714	135399
160182	3426	183500
167958	25482	189908
133451	10864	154409
5295	29354	75504
183270	18354	121551
17586	21473	157918
129466	19820	151595
40563	3920	13463
128184	24764	188593
169186	23693	161681
176311	4699	83962
31284	24575	110967
137290	13711	162497
166820	25428	91812
71212	374	174932
164598	2758	78474
178262	25233	132065
105296	15478	130925
180798	19843	70198
78114	1123	172813
104281	15086	107650
59117	6526	101465
105782	4546	188802
27898	26530	189082
18632	28890	161261
4148	11200	171466
80792	22320	70988
160603	7299	56525
155717	25922	84929
152090	16511	125547
31423	4936	51148
30677	29935	103668
41727	20709	91059
5770	14652	49744
41053	15866	48212
20725	26382	143805
179255	8953	5766
50324	13116	90612
108967	8434	111006
8588	14385	89826
98037	9705	132154
36271	19882	127536
123574	28807	62677
81946	21078	152136
172258	4554	149434
76542	16365	117148
40167	26097	142794
101690	21683	83622
107203	28472	97045
125517	3364	176852
31467	18303	69146
54620	13264	64958
21934	23018	46702
135639	21800	27623
51971	2778	183859
30934	16422	34388
18177	19316	59859
170941	23208	122448
3263	17404	176450
92623	28560	125124
167891	6506	93502
54494	12481	104287
28118	158	183152
19995	600	51273
134558	30287	120376
92536	12495	100750
128702	22700	150649
113528	16600	164765
98155	21575	171363
57038	2124	77176
171481	6522	93462
77267	12003	11013
39630	25154	155213
96384	6562	67178
91858	15104	1441
17568	18638	1682
65938	2526	154863
29285	16723	157947
184318	12909	93281
81779	19508	67719
68115	24697	59587
177710	18957	185447
146858	24959	37460
177496	2255	83812
88781	27857	65544
93050	9810	134277
101094	23991	169765
101008	24113	187392
71447	3340	128378
147121	15570	62471
169694	12192	140098
54255	29681	29664
5545	4000	77718
103476	21726	65891
19916	13401	176059
63192	25092	51442
153386	4266	51284
65456	3694	47202
84717	30715	120049
184491	19732	178219
28503	29581	142248
12343	14089	73157
119730	9810	134265
145734	23688	111303
166053	23693	71497
89009	5297	38876
78117	11244	17711
177931	2023	161090
171790	21943	183765
66126	19911	45856
22736	21011	18903
66024	30350	167313
128275	1309	37691
17767	23121	32827
9362	22868	140598
88309	18826	128767
159314	10992	98465
53076	5737	118368
135059	18814	106427
125424	8303	137231
60021	15214	53705
74359	14597	111826
131435	5556	137354
94923	1532	175602
71129	6253	171309
97696	28412	144072
71598	17861	55355
161536	3071	149539
12312	24756	175757
173835	17715	171729
68981	15146	59233
136559	25534	6098
56269	20093	169995
57450	14666	164590
50989	10720	78870
128912	14552	49404
35977	1299	156142
149572	23781	73053
57642	24723	49118
18672	3694	176497
59871	30147	37780
45097	26634	121569
42786	30135	29120
70468	18714	176689
127727	23471	95636
80447	12181	185587
15732	27403	78421
112274	1715	73267
14900	813	46453
177150	18602	139748
84144	25618	177671
186267	1068	178356
174658	16658	185439
140311	27195	160675
181987	11468	101682
96929	5566	75794
143397	443	95304
19820	13116	138832
190030	11591	161066
71960	13142	166924
189737	26646	158967
25635	9560	64269
3126	11453	147033
147323	14552	101562
173936	5945	1705
185429	25183	43979
120898	2859	101516
33500	12029	47005
186464	20698	74140
134370	11557	79226
49610	19713	182154
34437	17495	43232
188563	3765	27421
182044	20004	81502
150384	15014	89499
27833	15725	104780
16014	16993	113470
67477	3926	22381
1945	27403	154734
140364	10763	174733
31712	10347	68811
152235	27308	35858
84203	22437	139596
153903	15305	28178
107872	24067	64591
161033	13264	71386
167412	27874	39707
82175	24180	133348
108197	13673	11964
78578	28483	18893
186519	294	122006
101166	11765	89917
53363	9922	136925
120630	19644	65945
16022	1371	148090
36251	3295	127641
1924	11766	125689
94058	21170	13383
5574	22003	186616
70167	5553	47578
8138	22964	189813
111904	30135	61899
110563	28314	95646
152179	30135	59692
46773	16542	79753
137614	29559	17636
164926	29616	170677
70026	20070	142208
165385	4000	134164
166534	11347	100823
88261	11147	101017
189234	17300	36026
32251	21830	105611
97571	18170	166527
148699	16036	113155
